file,detected,matched_keywords
NomosTestfiles/SPDX/libpng-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CC-PDDC,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/AFL-1.2,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/LLVM-exception,True,"Matched keywords: licen[cs](e|ing)?, \bException\b, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Unicode-TOU,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/GFDL-1.2-no-invariants-or-later,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/gnuplot,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Wsuipa,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/NLPL,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OLDAP-2.0.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/BSD-Protection,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CC-BY-SA-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/BlueOak-1.0.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/APSL-1.2,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/SAX-PD,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CC-BY-NC-2.5,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OLDAP-2.2.2,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/FLTK-exception,True,"Matched keywords: licen[cs](e|ing)?, \bException\b, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Borceux,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Glide,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/BSD-4-Clause,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/FSFUL,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CC-BY-NC-4.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/MulanPSL-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Xnet,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/EPL-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/AFL-3.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Spencer-99,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/GPL-1.0-only,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Mup,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/MS-PL,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Autoconf-exception-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bException\b, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/VSL-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CC-BY-ND-3.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/GPL-2.0-with-code.js,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OSET-PL-2.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/SSPL-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Aladdin,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CERN-OHL-W-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OFL-1.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/AGPL-3.0+,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OLDAP-1.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/BSD-2-Clause-Views,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OSL-1.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/AGPL-3.0-only,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Hippocratic-2.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Crossword,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/openvpn-openssl-exception.txt,True,"Matched keywords: redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, \bpermission\b, \bException\b"
NomosTestfiles/SPDX/CECILL-C,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OCCT-PL,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/GFDL-1.3-no-invariants-or-later,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Naumen,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/LGPL-2.0-only,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Linux-OpenIB,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/APL-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/EUPL-1.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/openvpn-openssl-exception,True,"Matched keywords: licen[cs](e|ing)?, \bException\b, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Net-SNMP,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Sleepycat,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/copyleft-next-0.3.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/u-boot-exception-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bException\b, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/LGPLLR,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CC-BY-NC-ND-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OGL-Canada-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/D-FSL-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Giftware,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CC-BY-4.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/blessing,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/RHeCos-1.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/GPL-2.0-or-later,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CPL-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OFL-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Cube,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/SugarCRM-1.1.3,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OGL-UK-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Noweb,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/IBM-pibs,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Artistic-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/LZMA-exception,True,"Matched keywords: licen[cs](e|ing)?, \bException\b, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/GCC-exception-2.0.txt,True,"Matched keywords: redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, \bpermission\b"
NomosTestfiles/SPDX/LPPL-1.2,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/389-exception,True,"Matched keywords: licen[cs](e|ing)?, \bException\b, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/copyleft-next-0.3.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Dotseqn,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/EUPL-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/SMPPL,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/JPNIC.txt,True,"Matched keywords: as[\s-]is, \bcopyright\b, \bdamages\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bsource code\b, \bterms and conditions\b, warrant(y|ies|ed|ing)?"
NomosTestfiles/SPDX/ZPL-1.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/ODC-By-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/LGPL-2.1+,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/eCos-exception-2.0.txt,True,"Matched keywords: licen[cs](e|ing)?, \bsource code\b, \bException\b"
NomosTestfiles/SPDX/TCP-wrappers,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CECILL-B,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Bootloader-exception,True,"Matched keywords: licen[cs](e|ing)?, \bException\b, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OFL-1.1-no-RFN,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OSL-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CC-BY-2.5,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/NBPL-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/ECL-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/mpich2,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/RPSL-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/BSD-2-Clause,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/TAPR-OHL-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/GFDL-1.1-invariants-only,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/LGPL-2.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/TMate,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Artistic-1.0-Perl,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/BitTorrent-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/NIST-PD,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/GCC-exception-3.1,True,"Matched keywords: licen[cs](e|ing)?, \bException\b, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/gSOAP-1.3b,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Latex2e,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/gnu-javamail-exception.txt,True,"Matched keywords: licen[cs](e|ing)?, \bException\b"
NomosTestfiles/SPDX/GPL-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Font-exception-2.0.txt,True,"Matched keywords: licen[cs](e|ing)?, \bException\b"
NomosTestfiles/SPDX/SISSL-1.2,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/NOSL,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/SWL,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CERN-OHL-P-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/BSD-4-Clause-UC,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Qwt-exception-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bException\b, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OCCT-exception-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bException\b, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/FSFAP.txt,True,"Matched keywords: as[\s-]is, \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), warrant(y|ies|ed|ing)?"
NomosTestfiles/SPDX/WTFPL,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/freertos-exception-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bException\b, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CC-BY-NC-3.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Frameworx-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Spencer-86.txt,True,"Matched keywords: \bcopyright\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, mis[- ]?represent, \bpermission\b, \bsubject to\b"
NomosTestfiles/SPDX/XFree86-1.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Autoconf-exception-2.0.txt,True,"Matched keywords: redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, \bpermission\b, \bException\b"
NomosTestfiles/SPDX/CC-BY-NC-SA-4.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/NCSA,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/HPND,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/LGPL-2.1-only,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/BlueOak-1.0.0.txt,True,"Matched keywords: \bagreement\b, as[\s-]is, \bcopyright\b, \bdamages\b, [^e]liabilit(y|ies)?, licen[cs](e|ing)?, \bpatent\b, \bpermission\b, warrant(y|ies|ed|ing)?"
NomosTestfiles/SPDX/Font-exception-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bException\b, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/GPL-1.0+,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/LGPL-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/MulanPSL-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/u-boot-exception-2.0.txt,True,"Matched keywords: deriv(e|ed|ation|ative|es|ing), licen[cs](e|ing)?, \bException\b"
NomosTestfiles/SPDX/BitTorrent-1.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/mif-exception.txt,True,"Matched keywords: \bfree software\b, licen[cs](e|ing)?, without (fee|restrict(ion|ed)?|limit(ation|ed)?), \bException\b"
NomosTestfiles/SPDX/Nokia,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/RSCPL,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/EPL-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Classpath-exception-2.0.txt,True,"Matched keywords: \bcopyright\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, \bpermission\b, \bterms and conditions\b, \bException\b"
NomosTestfiles/SPDX/Artistic-1.0-cl8,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CERN-OHL-1.2,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/LPPL-1.3c,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Zlib,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/MakeIndex,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CERN-OHL-S-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/TORQUE-1.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/AGPL-1.0-only,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CNRI-Jython,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CC-BY-NC-SA-2.5,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CC-BY-SA-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Caldera,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/389-exception.txt,True,"Matched keywords: redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, licen[cs](e|ing)?, see[\s:-]*(https?://|file://|www\.|[A-Za-z0-9._/-]+), \bsource code\b, \bsubject to\b, warrant(y|ies|ed|ing)?, \bException\b"
NomosTestfiles/SPDX/SSH-OpenSSH,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/psfrag,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/freertos-exception-2.0.txt,True,"Matched keywords: \bcopyright\b, deriv(e|ed|ation|ative|es|ing), redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), licen[cs](e|ing)?, \bpermission\b, \bsource code\b, \bterms and conditions\b, \bException\b"
NomosTestfiles/SPDX/Nunit,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/FSFUL.txt,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, \bpermission\b"
NomosTestfiles/SPDX/BSD-3-Clause-No-Nuclear-License,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/LGPL-2.1-or-later,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/mif-exception,True,"Matched keywords: licen[cs](e|ing)?, \bException\b, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Bahyph,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/LGPL-2.0-or-later,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OLDAP-2.2,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/dvipdfm,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/0BSD,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/NTP,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/XSkat,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Multics,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/BSD-3-Clause-No-Nuclear-License-2014,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OLDAP-2.5,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CC-BY-ND-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CECILL-2.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/BSD-3-Clause-No-Nuclear-Warranty,True,"Matched keywords: licen[cs](e|ing)?, warrant(y|ies|ed|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CC-BY-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/IPL-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CC-BY-NC-ND-3.0-IGO,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/EFL-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Linux-syscall-note,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Condor-1.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/TU-Berlin-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Beerware,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/EUDatagrid,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OML,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OGC-1.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/curl,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/GFDL-1.1,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Eurosym,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/FSFULLR.txt,True,"Matched keywords: \bcopyright\b, redistribut(e|ion|able|ing)?|distribut(e|ion|able|ing), \bfree software\b, \bpermission\b"
NomosTestfiles/SPDX/OLDAP-2.4,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CNRI-Python,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/GPL-2.0-only,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/GPL-2.0+,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/TCL,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/SSH-short,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/BSD-2-Clause-Patent,True,"Matched keywords: licen[cs](e|ing)?, \bpatent\b, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/CECILL-2.0,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/Barr,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/OLDAP-2.3,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/AML,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
NomosTestfiles/SPDX/psutils,True,"Matched keywords: licen[cs](e|ing)?, \bSPDX-License-Identifier\b"
